home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
Florida A&M Rattlers,Purdue Boilermakers,49,82,-33,0,0,-24.5,-31.107679559254777,29.97956731176072,-24.194548399971097,23.318232584910476,-0.0804575562145749,-0.0940220323533169,-0.0945265834326407,-0.1632018728898073,0.0789403950756892,-47.51278098488157,-3.7506777020912447,3.8227622470018945
UMBC Retrievers,Maryland Terrapins,64,80,-16,0,0,-12.5,-14.051153157152072,15.580733786466624,-13.359300567119206,10.753123412603998,-0.0949342513383464,-0.0966755235806378,0.001242890489401,-0.1122062620335818,0.150142261473596,-24.112423979723207,-3.6202938659258077,2.2890949184678138
Central Michigan Chippewas,Michigan Wolverines,63,61,2,0,0,-10.0,-16.172037462902495,2.2907539992816623,-15.5968357572944,0.5604100852631575,-0.0740690127147074,-0.0755042440874764,0.0255912109260689,-0.1054963518116034,0.4182788019610163,-16.157245842557558,-6.758233434014587,1.196751247747049
Iowa Hawkeyes,Nebraska Cornhuskers,50,66,-16,0,0,13.595238095238097,15.097246017703242,1.0427929571210228,14.69971033029904,4.445647672251326,0.019988636691401,0.0416236780574127,0.0064748856131987,0.0816656071636896,-0.3132568731279433,10.254062658047715,-3.2121556051180344,0.20496473308257743
Bethune-Cookman Wildcats,Illinois Fighting Illini,52,85,-33,0,0,-38.666666666666664,-35.12578009342184,31.424397646902943,-27.884462840520055,20.670371164116403,-0.148141830597958,-0.1402535174383214,-0.1760994116450402,-0.0956996369716,0.2187706820515244,-48.55483400463646,-10.622374152092869,7.193001993826825
Buffalo Bulls,Michigan State Spartans,68,89,-21,0,0,-19.666666666666668,-11.41768403226439,16.087240413064677,-6.944460414271148,11.035984546028928,-0.0084729243286134,-0.0217375613754953,-0.0336501626590748,-0.0636934125443088,0.0356373059710706,-17.980444960300076,-0.6407746185462082,0.1523469495434207
Coppin State Eagles,Rutgers Scarlet Knights,57,90,-33,0,0,-20.25,-8.601826625309357,32.61594101736402,-2.6298993427230783,28.665633491781307,-0.0037274393318057,-0.0034322430471962,0.162547462864475,0.0495923733602673,0.2678470937737373,-31.295532834504385,-8.38241751782257,0.11665219999714838
Western Michigan Broncos,Wisconsin Badgers,66,76,-10,0,0,-9.0,2.091677091432544,19.383364708592197,6.452511599706597,22.250998570289696,0.0013154418831691,-0.0126299939317955,0.1383354515463978,-0.1696124583011131,-0.0967140091095027,-15.7984869705831,1.5279350127893336,-0.020781991451806325
Maryland Terrapins,Michigan Wolverines,46,81,-35,0,0,11.274725274725276,2.1924563491272977,-5.151455454759159,0.3541660653521887,-2.2490102685581377,-0.0001374245253222,0.0078711148846066,0.0108233610128747,0.0363762307731874,-0.0275279171388445,2.6031763339103247,-0.07166002241768442,-0.0003577402720176112
Iowa Hawkeyes,Penn State Nittany Lions,79,83,-4,0,0,13.595238095238097,3.5477993981920974,0.6346495883584566,6.089248986775615,3.3495838463924628,-0.0268275852184418,-0.006258115915572,-0.116149088705787,0.1812867618658379,-0.0797232349435596,2.7396651403831527,-0.21841496765344626,-0.07349860002362335
Ohio State Buckeyes,Northwestern Wildcats,73,57,16,0,0,12.727272727272728,7.779328587943979,6.126156676039642,5.855130525507178,1.9339651028764135,0.0461465019160167,0.0342742185031069,-0.1039286655340008,-0.0376874455908077,-0.1841340461553527,3.921165422630765,-0.7220200549134663,0.180948067688449
Rutgers Scarlet Knights,Purdue Boilermakers,65,64,1,0,0,15.520833333333332,-12.35649501617938,-6.96143812638023,-10.65870572177215,-9.181694921972069,-0.0424451399664447,-0.0448288467405506,-0.0809249104824662,-0.0506048021493203,-0.1947234267445933,-1.477010799800084,0.28760860427584484,0.062691930129465
Nebraska Cornhuskers,Michigan State Spartans,56,74,-18,0,0,-6.1,-4.584758844665444,2.612067389642789,-4.77510972135434,3.1040769639771497,0.0035756217464503,-0.0087605652317908,0.0423244476686271,0.0226311533543167,0.1685149193111574,-7.87918668533149,-1.3277605085161817,-0.028172991256412934
Minnesota Golden Gophers,Wisconsin Badgers,60,63,-3,0,0,-19.032967032967033,-7.838070759183623,5.719896182420399,-4.7729616183854375,5.924023566580061,-0.0198665787080662,-0.0172881756241874,-0.0440209577235021,0.0720784677369987,0.1614864624043791,-10.6969851849655,-1.7274182959121316,0.21251249811613518
Penn State Nittany Lions,Michigan Wolverines,69,79,-10,0,0,4.285714285714286,3.6031129026442272,1.7150451928348218,0.278815205387886,1.3387081822598788,0.0428511656962993,0.0322920644477914,0.1131077103527404,-0.1333621238265507,0.064516129032258,-1.0598929768719945,-0.06838019205625763,-0.04541764957228576
Illinois Fighting Illini,Northwestern Wildcats,60,73,-13,0,0,23.82051282051282,3.205415236446669,-1.0748231581546577,1.8112607602581363,-3.559538650280686,0.0523999635254777,0.0362647796946666,0.0234948962879978,0.0097332078751498,-0.1193980452411484,5.370799410538822,-0.6412629510006475,0.2814296932148914
Maryland Terrapins,Rutgers Scarlet Knights,50,64,-14,0,0,11.274725274725276,4.637349342849518,8.435991074744209,5.35344958234171,10.957997700659064,0.0231465022182897,0.0217367822442303,0.0809986446426755,0.0360797872485305,0.0738169342933121,-5.6045481183173536,-0.413710560193538,-0.129725685453144
Purdue Boilermakers,Ohio State Buckeyes,71,69,2,0,0,23.291666666666668,5.103556650634303,-5.211837585733278,4.077396798619546,-3.4340970172330145,0.0120319005561758,0.0224539319356841,0.0818889413844231,0.0803504403573022,0.2011666159044929,7.51149381585256,1.5110617913225857,0.0903775466206675
Indiana Hoosiers,Iowa Hawkeyes,89,91,-2,0,0,14.153846153846152,-2.4052568203051408,-5.39832827927998,-5.045380331646541,-5.715916627560958,0.0249777406927498,0.0104748624792341,-0.0858102451631637,-0.0593212902250986,0.0410907420100223,0.6705362959144168,0.027552833943775272,0.01674848172442725
Nebraska Cornhuskers,Minnesota Golden Gophers,81,79,2,0,0,-6.1,5.876318862854987,-1.722409883647984,3.419321902793854,-3.758584508812646,0.0353366161060008,0.0300688451849687,-0.00557531912207,-0.0430550522536795,-0.024189494055897,7.1779064116065,-0.1736299244773404,0.25364292331174065
Wisconsin Badgers,Illinois Fighting Illini,69,79,-10,0,0,0.116883116883117,-6.218713840863828,5.9245661768839994,-4.5161620634579975,4.161925081802821,-0.0328178678875959,-0.0388702077227771,-0.016204234410914,-0.0807358433903543,0.2038048385460115,-8.678087145260818,-1.7686361495280989,0.2847963174502138
Michigan Wolverines,Michigan State Spartans,53,59,-6,0,0,6.166666666666667,3.361574872201473,1.3051655655705332,3.5565364167811993,2.861432607576134,0.0075406779599939,0.0068291642934025,0.0518407116348724,0.0563721224787192,-0.1295348479054844,0.695103809205067,-0.09004016620390119,0.005241553973980454
Northwestern Wildcats,Indiana Hoosiers,84,83,1,0,0,10.428571428571429,-7.716938696652306,-4.4916939953428,-5.595788979861055,-1.4975565339799175,-0.0800185104199672,-0.0622737820693176,0.1216409745184534,0.0196349030932942,0.0504623694645757,-4.098232445881138,-0.2068065198357657,0.3279344556741875
Iowa Hawkeyes,Rutgers Scarlet Knights,76,65,11,0,0,13.595238095238097,9.595805294558543,15.937141310696646,11.367347709153025,17.895299997869543,0.0393075072214694,0.0398996158918431,0.0671339052767542,0.0476281945146302,0.0861377455208551,-6.52795228871652,-0.5623030930177472,-0.2565975317301323
Ohio State Buckeyes,Maryland Terrapins,73,80,-7,0,0,12.727272727272728,2.615589022695559,3.7372846373692994,1.2278593408108949,1.6577942385460176,0.0072667371919791,0.0006381325606361,-0.0819626755446324,-0.0658254254565123,-0.0802601234532117,-0.4299348977351229,0.03450662796906492,-0.0031242239115015485
Purdue Boilermakers,Penn State Nittany Lions,76,63,13,0,0,23.291666666666668,6.308489119812933,-8.341053595957959,5.380606999394743,-5.364021229505013,-0.0236899524734666,-0.0013288850668644,-0.102358083500075,0.184263369500528,0.0288624462801786,10.744628228899757,0.31011625505710977,-0.25453973208770286
Michigan State Spartans,Wisconsin Badgers,69,65,4,0,0,2.3636363636363633,2.6230069483368084,1.3854189091296265,3.4214700057627567,-0.9386379062097348,0.0118944156514842,0.021541234792572,-0.0919207245141994,0.0063922621290025,-0.0312179509626753,4.3601079119724915,-0.13611363498792983,0.0518609357903257
Illinois Fighting Illini,Nebraska Cornhuskers,76,50,26,0,0,23.82051282051282,8.180465737192463,-9.922052475656416,5.869801779049581,-6.327364139570236,0.0173478304896613,0.0260895381619958,0.0658005112564862,0.0517124279070351,-0.3411018068944937,12.197165918619817,-4.160475333833157,0.21159436681049051
Indiana Hoosiers,Penn State Nittany Lions,66,85,-19,0,0,14.153846153846152,1.142542577886957,-4.763678690921523,1.0438686551290743,-2.366332781168495,-0.001849844525692,0.0042167465636621,-0.2019593338689507,0.1219654716407392,-0.0386324929335372,3.4102014362975694,-0.13174458288970428,-0.006308342458442054
Rutgers Scarlet Knights,Northwestern Wildcats,65,62,3,0,0,15.520833333333332,0.5263902223989021,-6.047119036073866,-0.7261783976454268,-10.681826836328668,0.0157332625057479,0.0118993036982404,-0.1029646346320439,-0.0079418073828259,-0.1776908569954531,9.95564843868324,-1.7690277030150692,0.15663483030074263
Minnesota Golden Gophers,Ohio State Buckeyes,70,67,3,0,0,-19.032967032967033,-18.63069795154476,4.443482525110099,-13.332993447092475,4.592444895225782,-0.0464309849862012,-0.0541678221554049,0.0671983696875825,0.0387632778126019,0.4300273018645951,-17.92543834231826,-7.708427885087281,0.8322957585432543
Michigan Wolverines,Iowa Hawkeyes,84,93,-9,0,0,6.166666666666667,-7.150912300836325,-2.3496947811932785,-6.3680641921635015,-4.6882920286523415,-0.0160235804778574,-0.0260339485322194,0.0030413783530465,-0.0479246380392871,0.0152071059113015,-1.6797721635111582,-0.025544473197370243,0.026915964446485682
Nebraska Cornhuskers,Purdue Boilermakers,55,73,-18,0,0,-6.1,-17.857935739324077,7.932910227195393,-13.991068342918169,4.26795740364615,-0.0231262694363763,-0.0465529089061202,-0.0202658908189106,-0.0846422147983797,0.2046711919042051,-18.25902574656432,-3.7370965625588877,0.4222631490607784
Michigan State Spartans,Illinois Fighting Illini,66,75,-9,0,0,2.3636363636363633,-3.5957068925270192,7.309985086013626,-1.0946920576952408,3.223287175593086,-0.0209234522361116,-0.017328972930205,-0.1081249589251134,-0.0743435812613518,0.1725868875833363,-4.317979233288327,-0.7452265965227131,0.0903470322442301
Wisconsin Badgers,Indiana Hoosiers,45,63,-18,0,0,0.116883116883117,-10.730237301069463,0.3580490233865419,-8.300690283060916,-0.895170102457783,-0.0604364147820854,-0.0648792100974281,0.1289316363955372,-0.0513677324219102,0.1348691627694389,-7.405520180603133,-0.9987763066301285,0.4475630893120349
Northwestern Wildcats,Michigan Wolverines,78,85,-7,0,0,10.428571428571429,-2.9712832161211225,-7.540327493429501,-4.273105119344095,-2.525181132888534,-0.0390171892493599,-0.0257649710578641,0.0327893510022431,0.0082382509074828,0.0763460055632965,-1.747923986455563,-0.1334470143941558,0.06819908097303229
Ohio State Buckeyes,Rutgers Scarlet Knights,64,68,-4,0,0,12.727272727272728,7.252938365545077,12.173275712113508,6.581308923152605,12.61579193920508,0.0304132394102688,0.0223749148048665,-0.0009640309019569,-0.0297456382079818,-0.0064431891598996,-6.0344830160524765,0.03888131555462756,-0.1835281766844049
Maryland Terrapins,Iowa Hawkeyes,67,81,-14,0,0,11.274725274725276,-4.958455951709027,-7.501150235952437,-6.013898126811313,-6.937302297210479,-0.0161610050031797,-0.0181628336476127,0.0138647393659213,-0.0115484072660997,-0.012320811227543,0.9234041703991664,-0.011377088470214078,-0.014923139417777929
Purdue Boilermakers,Michigan State Spartans,64,63,1,0,0,23.291666666666668,13.273176894658633,-5.320842837552604,9.215958621563829,-1.1638804396690006,0.0267018911828266,0.0377923436743294,0.0625903384875378,0.1072733681526964,-0.0361562725930477,10.379839061232827,-0.37529629056989844,0.27716133310829194
Illinois Fighting Illini,Minnesota Golden Gophers,78,60,18,0,0,23.82051282051282,14.05678460004745,-11.6444623593044,9.289123681843437,-10.085948648382882,0.0526844465956622,0.0561583833469646,0.0602251921344161,0.0086573756533556,-0.3652913009503907,19.375072330226317,-7.077545377516289,1.0207649634689009
Penn State Nittany Lions,Wisconsin Badgers,60,63,-3,0,0,4.285714285714286,9.587694723182508,4.405629667534981,7.256821627931842,3.261502883626278,0.0622862593077774,0.060662463533766,0.0730276974734134,-0.070597739218829,-0.0962366698359016,3.995318744305564,-0.3844961708849235,0.24885345932503994
Ohio State Buckeyes,Nebraska Cornhuskers,60,63,-3,0,0,12.727272727272728,12.754379088689774,-2.721072641462115,9.913671544298625,-0.8338603864131358,0.0110943688802004,0.0240989769704361,-0.0616230505655124,0.0042917744410775,-0.4058378078086981,10.74753193071176,-4.361754798114045,0.11923708379104868
Rutgers Scarlet Knights,Michigan State Spartans,57,70,-13,0,0,15.520833333333332,0.9166818784792524,-12.282280963932834,-1.4427471002083223,-10.345575361641068,-0.0157432487836181,-0.0070365030662211,-0.0183345719949283,0.0566685660033761,-0.230879699337641,8.902828261432745,-2.055482312254245,-0.1401594401975619
Michigan Wolverines,Maryland Terrapins,58,64,-6,0,0,6.166666666666667,-2.1924563491272977,5.151455454759159,-0.3541660653521887,2.2490102685581377,0.0001374245253222,-0.0078711148846066,-0.0108233610128747,-0.0363762307731874,0.0275279171388445,-2.6031763339103247,-0.07166002241768442,-0.0003577402720176112
Purdue Boilermakers,Minnesota Golden Gophers,61,39,22,0,0,23.291666666666668,23.734254602179064,-9.655320110843377,17.410390245712023,-8.026541912458796,0.0584628855423771,0.076621754091089,0.0146905716968405,0.0415871625447002,-0.2288606859601021,25.43693215817082,-5.821513742439554,1.487116453312352
Indiana Hoosiers,Illinois Fighting Illini,80,65,15,0,0,14.153846153846152,4.5115234602056375,5.566517153497458,3.784528219602919,5.057095184260604,0.0276185468944895,0.0260090023746509,-0.1451358708064513,-0.0293681109684441,0.0689356757765727,-1.2725669646576847,-0.0877252636796194,-0.03514645038977643
Iowa Hawkeyes,Ohio State Buckeyes,77,93,-16,0,0,13.595238095238097,2.342866929013468,3.7638655985831377,4.786038786000418,5.279508058664462,0.0088942678112006,0.0175247010869765,0.0680979361787111,0.0773738327226121,0.0925809346807547,-0.4934692726640435,-0.04568584649946934,-0.004389047867672374
Nebraska Cornhuskers,Penn State Nittany Lions,65,76,-11,0,0,-6.1,-11.549446619511144,-0.4081433687625662,-8.610461343523426,-1.096063825858863,-0.0468162219098429,-0.0478817939729847,-0.1226239743189857,0.0996211547021482,0.2335336381843837,-7.514397517664563,-1.7548645910639071,0.35179570170575686
Michigan State Spartans,Indiana Hoosiers,69,82,-13,0,0,2.3636363636363633,-8.107230352732657,1.7434679325161682,-4.87922027729816,-1.8338080086675177,-0.0485419991306012,-0.043337975304856,0.0370109118813378,-0.0449754702929077,0.1036512118067636,-3.045412268630642,-0.31566067209475107,0.14783039969619086
Maryland Terrapins,Purdue Boilermakers,55,58,-3,0,0,11.274725274725276,-7.719145673329862,1.4745529483639783,-5.3052561394304405,1.776302778686997,-0.0192986377481549,-0.0230920644963202,7.373416020933776e-05,-0.0145250149007898,-0.1209064924512812,-7.081558918117437,0.8562064498766689,0.13666444025296415
Minnesota Golden Gophers,Michigan Wolverines,56,60,-4,0,0,-19.032967032967033,-13.822652579721904,3.0293117077202396,-11.750968040929394,4.001228865213662,-0.0393016723195444,-0.0456585747101621,-0.0039409448441751,0.009314083129277,0.3222392612725387,-15.752196906143055,-5.075976294455108,0.6190876811181755
Wisconsin Badgers,Northwestern Wildcats,63,66,-3,0,0,0.116883116883117,-3.013298604417159,4.849743018729342,-2.704901303199861,0.6023864315221346,0.0195820956378817,-0.0026054280281104,0.0072906618770838,-0.0710026355152045,0.0844067933048632,-3.307287734721996,-0.27915755222438876,-0.06476362472331924
Penn State Nittany Lions,Rutgers Scarlet Knights,45,65,-20,0,0,4.285714285714286,6.048005896366448,15.302491722338187,5.278098722377408,14.54571615147708,0.0661350924399113,0.0461577318074151,0.1832829939825412,-0.1336585673512076,0.1658609804644147,-9.267617429099673,-1.53713611335957,-0.6129147353712399
Ohio State Buckeyes,Illinois Fighting Illini,60,69,-9,0,0,12.727272727272728,4.5739133514973105,7.2009798341943,4.043869765249042,5.4935037531571,-0.0062534616094609,-0.0019905611915597,-0.1274235618219987,-0.0474206534659575,-0.0647360009142044,-1.449633987908058,0.09384350716647781,0.009065230491152747
Northwestern Wildcats,Nebraska Cornhuskers,78,63,15,0,0,10.428571428571429,4.975050500745795,-8.847229317501757,4.058541018791445,-2.7678254892895495,-0.0350521330358163,-0.0101752415326707,0.0423056149684883,0.0419792200318853,-0.2217037616533453,6.826366508080994,-1.5134311332659678,-0.2392787069924958
Wisconsin Badgers,Maryland Terrapins,55,73,-18,0,0,0.116883116883117,-8.177038169665579,2.460870980058999,-7.332172487896145,0.3262155671917384,-0.0192976690861558,-0.0362415139705812,0.0292566518664522,-0.0991406153809091,0.1882807160070042,-7.658388055087883,-1.441926786471435,0.1477890384204543
Indiana Hoosiers,Minnesota Golden Gophers,61,57,4,0,0,14.153846153846152,18.568308060253088,-6.077945205806941,13.073651901446354,-5.028853464122278,0.0803029934901517,0.0821673857216156,-0.0849106786720351,-0.0207107353150884,-0.2963556251738179,18.102505365568632,-5.364779294825485,1.453685370526694
Iowa Hawkeyes,Michigan State Spartans,61,63,-2,0,0,13.595238095238097,10.512487173037798,3.654860346763812,9.9246006089447,7.549724636228476,0.0235642584378513,0.0328631128256219,0.0487993332818258,0.1042967605180063,-0.1447419538167859,2.374875972716225,-0.34374418836348636,0.05596219117892862
Purdue Boilermakers,Michigan Wolverines,75,70,5,0,0,23.291666666666668,9.91160202245716,-6.626008403123137,5.659422204782629,-4.025313047245135,0.0191612132228327,0.0309631793809269,0.0107496268526653,0.0509012456739772,0.0933785753124366,9.684735252027762,0.904346780112484,0.18557127717078833
